tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
5741	Giardia intestinalis	5700244	0	live	GL50803_0016829	GL50803_0016829, GL50803_16829	Serine/threonine-protein phosphatase 2B regulatory subunit	Serine/threonine-protein phosphatase 2B regulatory subunit		4	NC_051859.1	21308	21880	plus	1		
5741	Giardia intestinalis	5700228	0	live	GL50803_00101138	GL50803_00101138, GL50803_101138	Dynein heavy chain	Dynein heavy chain		4	NC_051859.1	32092	47583	plus	1		
5741	Giardia intestinalis	5700223	0	live	GL50803_0012108	GL50803_0012108, GL50803_12108	Threonine dehydratase	Threonine dehydratase		4	NC_051859.1	52254	55067	minus	1		
5741	Giardia intestinalis	5700220	0	live	GL50803_0012102	GL50803_0012102, GL50803_12102	Elongation factor 1-gamma	Elongation factor 1-gamma		4	NC_051859.1	57753	58961	minus	1		
5741	Giardia intestinalis	5700209	0	live	GL50803_0015574	GL50803_0015574, GL50803_15574	Alanyl dipeptidyl peptidase	Alanyl dipeptidyl peptidase		4	NC_051859.1	75184	77322	plus	1		
5741	Giardia intestinalis	5700208	0	live	GL50803_0012089	GL50803_0012089, GL50803_12089	Kinase, PEK	Kinase, PEK		4	NC_051859.1	77373	82181	plus	1		
5741	Giardia intestinalis	5700205	0	live	GL50803_0017497	GL50803_0017497, GL50803_17497	Superfamily II DNA and RNA helicase	Superfamily II DNA and RNA helicase		4	NC_051859.1	84371	86581	plus	1		
5741	Giardia intestinalis	5700204	0	live	GL50803_0012082	GL50803_0012082, GL50803_12082	putative Biotin-protein ligase (birA)	putative Biotin-protein ligase (birA)		4	NC_051859.1	86639	87361	plus	1		
5741	Giardia intestinalis	5700203	0	live	GL50803_0012081	GL50803_0012081, GL50803_12081	O-linked GlcNAc transferase	O-linked GlcNAc transferase		4	NC_051859.1	87560	92002	plus	1		
5741	Giardia intestinalis	5700192	0	live	GL50803_0012062	GL50803_0012062, GL50803_12062	Proteasome activator pa28 beta subunit	Proteasome activator pa28 beta subunit		4	NC_051859.1	109242	110015	plus	1		
5741	Giardia intestinalis	5700190	0	live	GL50803_0015566	GL50803_0015566, GL50803_15566	Peter pan protein	Peter pan protein		4	NC_051859.1	110086	111144	plus	1		
5741	Giardia intestinalis	5700188	0	live	GL50803_0012057	GL50803_0012057, GL50803_12057	Spc97/Spc98 family protein	Spc97/Spc98 family protein		4	NC_051859.1	116305	118983	minus	1		
5741	Giardia intestinalis	5700186	0	live	GL50803_0012055	GL50803_0012055, GL50803_12055	Elongation factor 2	Elongation factor 2		4	NC_051859.1	120019	123615	minus	1		
5741	Giardia intestinalis	5700175	0	live	GL50803_0094653	GL50803_0094653, GL50803_94653	WD40 repeat protein	WD40 repeat protein		4	NC_051859.1	142127	145645	minus	1		
5741	Giardia intestinalis	5700173	0	live	GL50803_0013220	GL50803_0013220, GL50803_13220	ATP-dependent RNA helicase	ATP-dependent RNA helicase		4	NC_051859.1	146903	149173	minus	1		
5741	Giardia intestinalis	5700163	0	live	GL50803_0017483	GL50803_0017483, GL50803_17483	Chaperone protein DnaJ subfamily B	Chaperone protein DnaJ subfamily B		4	NC_051859.1	164046	165035	plus	1		
5741	Giardia intestinalis	5700160	0	live	GL50803_0017482	GL50803_0017482, GL50803_17482	TCP-1 chaperonin subunit delta	TCP-1 chaperonin subunit delta		4	NC_051859.1	165915	167468	minus	1		
5741	Giardia intestinalis	5700157	0	live	GL50803_0013914	GL50803_0013914, GL50803_13914	VID27 cytoplasmic protein	VID27 cytoplasmic protein		4	NC_051859.1	169270	171444	plus	1		
5741	Giardia intestinalis	5700152	0	live	GL50803_0017478	GL50803_0017478, GL50803_17478	CytoDHC cytoplasmic dynein heavy chain	CytoDHC cytoplasmic dynein heavy chain		4	NC_051859.1	173938	190176	minus	1		
5741	Giardia intestinalis	5700147	0	live	GL50803_0011359	GL50803_0011359, GL50803_11359	Ribosomal protein S4	Ribosomal protein S4		4	NC_051859.1	196124	196930	minus	1		
5741	Giardia intestinalis	5700138	0	live	GL50803_0013225	GL50803_0013225, GL50803_13225	Zinc finger domain	Zinc finger domain		4	NC_051859.1	221565	222359	minus	1		
5741	Giardia intestinalis	5700134	0	live	GL50803_00104994	GL50803_00104994, GL50803_104994	hypothetical protein	hypothetical protein		4	NC_051859.1	231879	232361	minus	1		
5741	Giardia intestinalis	5700113	0	live	GL50803_008794	GL50803_008794, GL50803_8794	putative Nucleolar GAR1-like protein	putative Nucleolar GAR1-like protein		2	NC_051857.1	603576	604127	plus	1		
5741	Giardia intestinalis	5700104	0	live	GL50803_0023017	GL50803_0023017, GL50803_23017	FHA domain-containing protein	FHA domain-containing protein		2	NC_051857.1	624278	625597	plus	1		
5741	Giardia intestinalis	5700103	0	live	GL50803_00101011	GL50803_00101011, GL50803_101011	Zinc finger protein	Zinc finger protein		2	NC_051857.1	625666	627192	minus	1		
5741	Giardia intestinalis	5700098	0	live	GL50803_002400	GL50803_002400, GL50803_2400	putative Ribonuclease P protein subunit	putative Ribonuclease P protein subunit		2	NC_051857.1	629974	630570	minus	1		
5741	Giardia intestinalis	5700091	0	live	GL50803_0013000	GL50803_0013000, GL50803_13000	Vacuolar ATP synthase subunit d	Vacuolar ATP synthase subunit d		2	NC_051857.1	632965	634020	minus	1		
5741	Giardia intestinalis	5700083	0	live	GL50803_0087817	GL50803_0087817, GL50803_87817	WD40 repeat protein	WD40 repeat protein		2	NC_051857.1	650352	654938	minus	1		
5741	Giardia intestinalis	5700073	0	live	GL50803_0016605	GL50803_0016605, GL50803_16605	ABC transporter family protein	ABC transporter family protein		2	NC_051857.1	670657	673236	minus	1		
5741	Giardia intestinalis	5700066	0	live	GL50803_009829	GL50803_009829, GL50803_9829	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	CDP-diacylglycerol-inositol 3-phosphatidyltransferase		2	NC_051857.1	689757	690386	minus	1		
5741	Giardia intestinalis	5700055	0	live	GL50803_0018470	GL50803_0018470, GL50803_18470	putative Vacuolar H+-transporting ATPase subunit a	putative Vacuolar H+-transporting ATPase subunit a		2	NC_051857.1	702244	705045	plus	1		
5741	Giardia intestinalis	5700054	0	live	GL50803_0012820	GL50803_0012820, GL50803_12820	ABC transporter family protein	ABC transporter family protein		2	NC_051857.1	705128	705661	plus	1		
5741	Giardia intestinalis	5700053	0	live	GL50803_0015930	GL50803_0015930, GL50803_15930	putative RNA helicase	putative RNA helicase		2	NC_051857.1	705674	707815	minus	1		
5741	Giardia intestinalis	5700049	0	live	GL50803_00137619	GL50803_00137619, GL50803_137619	RNA polymerase III subunit C11	RNA polymerase III subunit C11		2	NC_051857.1	784700	785017	minus	1		
5741	Giardia intestinalis	5700042	0	live	GL50803_0016887	GL50803_0016887, GL50803_16887	putative ATP-dependent RNA helicase HAS1	putative ATP-dependent RNA helicase HAS1		2	NC_051857.1	718656	720299	minus	1		
5741	Giardia intestinalis	5700018	0	live	GL50803_007962	GL50803_007962, GL50803_7962	20S proteasome alpha subunit 6	20S proteasome alpha subunit 6		2	NC_051857.1	735212	735979	plus	1		
5741	Giardia intestinalis	5700016	0	live	GL50803_004246	GL50803_004246, GL50803_4246	RNA cap guanine-N2 methyltransferase	RNA cap guanine-N2 methyltransferase		2	NC_051857.1	774470	775372	plus	1		
5741	Giardia intestinalis	5700015	0	live	GL50803_004248	GL50803_004248, GL50803_4248	Diphthamide biosynthesis protein 1	Diphthamide biosynthesis protein 1		2	NC_051857.1	775320	776486	minus	1		
5741	Giardia intestinalis	5700011	0	live	GL50803_002098	GL50803_002098, GL50803_2098	putative ATP-dependent RNA helicase p54	putative ATP-dependent RNA helicase p54		2	NC_051857.1	764211	765503	minus	1		
5741	Giardia intestinalis	5700009	0	live	GL50803_0022454	GL50803_0022454, GL50803_22454	GTPase activating protein for ARF	GTPase activating protein for ARF		2	NC_051857.1	769096	769587	plus	1		
5741	Giardia intestinalis	5699995	0	live	GL50803_009478	GL50803_009478, GL50803_9478	Processing peptidase	Processing peptidase		1	NC_051856.1	975747	976964	minus	1		
5741	Giardia intestinalis	5699994	0	live	GL50803_0014961	GL50803_0014961, GL50803_14961	Vacuolar ATP synthase subunit H	Vacuolar ATP synthase subunit H		1	NC_051856.1	977142	978734	plus	1		
5741	Giardia intestinalis	5699964	0	live	GL50803_0027027	GL50803_0027027, GL50803_27027	WD-repeat protein	WD-repeat protein		1	NC_051856.1	1019711	1021672	plus	1		
5741	Giardia intestinalis	5699944	0	live	GL50803_008329	GL50803_008329, GL50803_8329	Vacuolar protein sorting 25	Vacuolar protein sorting 25		2	NC_051857.1	98795	99352	plus	1		
5741	Giardia intestinalis	5699933	0	live	GL50803_0016425	GL50803_0016425, GL50803_16425	Kinesin-5	Kinesin-5		2	NC_051857.1	120734	123934	plus	1		
5741	Giardia intestinalis	5699920	0	live	GL50803_0011383	GL50803_0011383, GL50803_11383	E2F/DP family winged-helix DNA-binding domain-containing protein	E2F/DP family winged-helix DNA-binding domain-containing protein		2	NC_051857.1	142699	143463	plus	1		
5741	Giardia intestinalis	5699904	0	live	GL50803_0011486	GL50803_0011486, GL50803_11486	20S proteasome alpha subunit 7	20S proteasome alpha subunit 7		2	NC_051857.1	174987	175805	minus	1		
5741	Giardia intestinalis	5699896	0	live	GL50803_007259	GL50803_007259, GL50803_7259	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase		2	NC_051857.1	164665	165519	plus	1		
5741	Giardia intestinalis	5699894	0	live	GL50803_0014404	GL50803_0014404, GL50803_14404	Phosphatase	Phosphatase		2	NC_051857.1	165678	166835	minus	1		
5741	Giardia intestinalis	5699886	0	live	GL50803_0016709	GL50803_0016709, GL50803_16709	WD40 repeat protein	WD40 repeat protein		2	NC_051857.1	191243	197080	minus	1		
5741	Giardia intestinalis	5699884	0	live	GL50803_0093278	GL50803_0093278, GL50803_93278	Importin-like protein	Importin-like protein		2	NC_051857.1	159126	162293	plus	1		
5741	Giardia intestinalis	5699877	0	live	GL50803_0033022	GL50803_0033022, GL50803_33022	Exosome complex exonuclease RRP4	Exosome complex exonuclease RRP4		3	NC_051858.1	94914	95702	plus	1		
5741	Giardia intestinalis	5699872	0	live	GL50803_005158	GL50803_005158, GL50803_5158	Transcription factor TFIIS	Transcription factor TFIIS		3	NC_051858.1	101754	102794	plus	1		
5741	Giardia intestinalis	5699869	0	live	GL50803_0013852	GL50803_0013852, GL50803_13852	Kinase, CAMK CAMK-Unique	Kinase, CAMK CAMK-Unique		3	NC_051858.1	103592	105457	minus	1		
5741	Giardia intestinalis	5699868	0	live	GL50803_005161	GL50803_005161, GL50803_5161	Qb-SNARE 3	Qb-SNARE 3		3	NC_051858.1	105536	106183	minus	1		
5741	Giardia intestinalis	5699858	0	live	GL50803_007800	GL50803_007800, GL50803_7800	ATP adenylyltransferase	ATP adenylyltransferase		3	NC_051858.1	118279	119229	plus	1		
5741	Giardia intestinalis	5699828	0	live	GL50803_0016034	GL50803_0016034, GL50803_16034	Kinase, CAMK CAMKL	Kinase, CAMK CAMKL		3	NC_051858.1	206717	208015	minus	1		
5741	Giardia intestinalis	5699819	0	live	GL50803_001935	GL50803_001935, GL50803_1935	Zinc finger protein	Zinc finger protein		3	NC_051858.1	275293	276693	plus	1		
5741	Giardia intestinalis	5699818	0	live	GL50803_0027520	GL50803_0027520, GL50803_27520	Kinase, CMGC CK2	Kinase, CMGC CK2		3	NC_051858.1	237261	238619	plus	1		
5741	Giardia intestinalis	5699797	0	live	GL50803_0016900	GL50803_0016900, GL50803_16900	Collagen alpha 1 chain	Collagen alpha 1 chain		3	NC_051858.1	219851	221446	minus	1		
5741	Giardia intestinalis	5699793	0	live	GL50803_0032741	GL50803_0032741, GL50803_32741	tRNA guanosine-2'-O-methyltransferase	tRNA guanosine-2'-O-methyltransferase		3	NC_051858.1	227670	232745	plus	1		
5741	Giardia intestinalis	5699773	0	live	GL50803_0016321	GL50803_0016321, GL50803_16321	HECT domain-containing protein	HECT domain-containing protein		5	NC_051860.1	2795138	2803036	plus	1		
5741	Giardia intestinalis	5699763	0	live	GL50803_007236	GL50803_007236, GL50803_7236	Reduced folate carrier	Reduced folate carrier		5	NC_051860.1	2821970	2823469	minus	1		
5741	Giardia intestinalis	5699759	0	live	GL50803_007231	GL50803_007231, GL50803_7231	CCAAT-binding transcription factor subunit A	CCAAT-binding transcription factor subunit A		5	NC_051860.1	2826811	2827104	plus	1		
5741	Giardia intestinalis	5699745	0	live	GL50803_0013943	GL50803_0013943, GL50803_13943	Eukaryotic translation initiation factor 2 alpha subunit	Eukaryotic translation initiation factor 2 alpha subunit		5	NC_051860.1	2853205	2854209	plus	1		
5741	Giardia intestinalis	5699729	0	live	GL50803_0017199	GL50803_0017199, GL50803_17199	Sun/nucleolar protein family protein	Sun/nucleolar protein family protein		5	NC_051860.1	2886088	2888316	plus	1		
5741	Giardia intestinalis	5699720	0	live	GL50803_0015368	GL50803_0015368, GL50803_15368	Katanin (p60)	Katanin (p60)		5	NC_051860.1	2900996	2902525	plus	1		
5741	Giardia intestinalis	5699711	0	live	GL50803_0017203	GL50803_0017203, GL50803_17203	SacB	SacB		5	NC_051860.1	2911410	2912501	minus	1		
5741	Giardia intestinalis	5699675	0	live	GL50803_0092673	GL50803_0092673, GL50803_92673	Rad3-related DNA helicase	Rad3-related DNA helicase		5	NC_051860.1	2980014	2982440	minus	1		
5741	Giardia intestinalis	5699657	0	live	GL50803_0017105	GL50803_0017105, GL50803_17105	Intraflagellar transport protein IFT172	Intraflagellar transport protein IFT172		5	NC_051860.1	1053012	1058894	plus	1		
5741	Giardia intestinalis	5699627	0	live	GL50803_008827	GL50803_008827, GL50803_8827	WD40 repeat protein	WD40 repeat protein		5	NC_051860.1	1095798	1097315	minus	1		
5741	Giardia intestinalis	5699621	0	live	GL50803_001903	GL50803_001903, GL50803_1903	Glutamine methyltransferase	Glutamine methyltransferase		5	NC_051860.1	1103185	1103847	plus	1		
5741	Giardia intestinalis	5699616	0	live	GL50803_0016547	GL50803_0016547, GL50803_16547	Intraflagellar transport protein IFT122	Intraflagellar transport protein IFT122		5	NC_051860.1	1108548	1113677	plus	1		
5741	Giardia intestinalis	5699604	0	live	GL50803_0014364	GL50803_0014364, GL50803_14364	Kinase, CAMK CAMKL	Kinase, CAMK CAMKL		5	NC_051860.1	1125673	1127562	plus	1		
5741	Giardia intestinalis	5699583	0	live	GL50803_0016554	GL50803_0016554, GL50803_16554	putative Splicing factor U2AF subunit	putative Splicing factor U2AF subunit		5	NC_051860.1	1133521	1134096	plus	1		
5741	Giardia intestinalis	5699580	0	live	GL50803_0014242	GL50803_0014242, GL50803_14242	putative Dynein heavy chain	putative Dynein heavy chain		5	NC_051860.1	1192801	1209519	plus	1		
5741	Giardia intestinalis	5699571	0	live	GL50803_0035180	GL50803_0035180, GL50803_35180	GTOR	GTOR		5	NC_051860.1	1168135	1177818	plus	1		
5741	Giardia intestinalis	5699568	0	live	GL50803_006564	GL50803_006564, GL50803_6564	Proliferating cell nuclear antigen	Proliferating cell nuclear antigen		5	NC_051860.1	1209576	1210475	minus	1		
5741	Giardia intestinalis	5699557	0	live	GL50803_008892	GL50803_008892, GL50803_8892	putative U3 small nucleolar RNA-associated protein 6	putative U3 small nucleolar RNA-associated protein 6		4	NC_051859.1	1360412	1361818	plus	1		
5741	Giardia intestinalis	5699552	0	live	GL50803_008886	GL50803_008886, GL50803_8886	Kinesin-14	Kinesin-14		4	NC_051859.1	1353621	1355498	minus	1		
5741	Giardia intestinalis	5699520	0	live	GL50803_0017000	GL50803_0017000, GL50803_17000	Peptidyl-prolyl cis-trans isomerase B	Peptidyl-prolyl cis-trans isomerase B		4	NC_051859.1	1287274	1287849	minus	1		
5741	Giardia intestinalis	5699515	0	live	GL50803_003589	GL50803_003589, GL50803_3589	Ribosome biogenesis protein Brix	Ribosome biogenesis protein Brix		4	NC_051859.1	1278771	1279817	minus	1		
5741	Giardia intestinalis	5699512	0	live	GL50803_001376	GL50803_001376, GL50803_1376	Mge1	Mge1		4	NC_051859.1	1276932	1277468	minus	1		
5741	Giardia intestinalis	5699496	0	live	GL50803_0010780	GL50803_0010780, GL50803_10780	Ribosomal protein S27	Ribosomal protein S27		4	NC_051859.1	1257996	1258241	plus	1		
5741	Giardia intestinalis	5699486	0	live	GL50803_0010775	GL50803_0010775, GL50803_10775	DNA-directed DNA polymerase	DNA-directed DNA polymerase		4	NC_051859.1	1251149	1252501	minus	1		
5741	Giardia intestinalis	5699481	0	live	GL50803_0015279	GL50803_0015279, GL50803_15279	Spo11 Type II DNA topoisomerase VI subunit A	Spo11 Type II DNA topoisomerase VI subunit A		4	NC_051859.1	1234093	1235079	minus	1		
5741	Giardia intestinalis	5699479	0	live	GL50803_0010755	GL50803_0010755, GL50803_10755	Splicing factor 3A subunit 2	Splicing factor 3A subunit 2		4	NC_051859.1	1232382	1233050	minus	1		
5741	Giardia intestinalis	5699473	0	live	GL50803_0010765	GL50803_0010765, GL50803_10765	DNA replication licensing factor MCM7	DNA replication licensing factor MCM7		4	NC_051859.1	1241714	1243828	minus	1		
5741	Giardia intestinalis	5699469	0	live	GL50803_002486	GL50803_002486, GL50803_2486	putative Cytosine deaminase	putative Cytosine deaminase		4	NC_051859.1	1217182	1217691	plus	1		
5741	Giardia intestinalis	5699463	0	live	GL50803_002825	GL50803_002825, GL50803_2825	Ribosomal protein L7Ae	Ribosomal protein L7Ae		4	NC_051859.1	1220236	1220604	minus	1		
5741	Giardia intestinalis	5699459	0	live	GL50803_0016773	GL50803_0016773, GL50803_16773	Sec1 family protein	Sec1 family protein		4	NC_051859.1	1214790	1217165	minus	1		
5741	Giardia intestinalis	5699446	0	live	GL50803_0013528	GL50803_0013528, GL50803_13528	Sec1 family protein	Sec1 family protein		1	NC_051856.1	626379	628304	minus	1		
5741	Giardia intestinalis	5699434	0	live	GL50803_0014070	GL50803_0014070, GL50803_14070	Kinesin family protein GiKIN22	Kinesin family protein GiKIN22		1	NC_051856.1	636465	638846	minus	1		
5741	Giardia intestinalis	5699433	0	live	GL50803_005942	GL50803_005942, GL50803_5942	putative Polyadenylate-binding protein	putative Polyadenylate-binding protein		1	NC_051856.1	638948	640276	minus	1		
5741	Giardia intestinalis	5699429	0	live	GL50803_005939	GL50803_005939, GL50803_5939	Ceramide synthetase	Ceramide synthetase		1	NC_051856.1	641629	642498	minus	1		
5741	Giardia intestinalis	5699426	0	live	GL50803_0014068	GL50803_0014068, GL50803_14068	Sybindin-like family protein	Sybindin-like family protein		1	NC_051856.1	643327	643725	minus	1		
5741	Giardia intestinalis	5699420	0	live	GL50803_0014014	GL50803_0014014, GL50803_14014	Kinase	Kinase		1	NC_051856.1	654532	656292	minus	1		
5741	Giardia intestinalis	5699411	0	live	GL50803_006317	GL50803_006317, GL50803_6317	Ubiquitin carboxyl-terminal hydrolase	Ubiquitin carboxyl-terminal hydrolase		1	NC_051856.1	671161	675198	plus	1		
5741	Giardia intestinalis	5699405	0	live	GL50803_0017337	GL50803_0017337, GL50803_17337	Ribosomal protein P1B	Ribosomal protein P1B		1	NC_051856.1	680590	680946	minus	1		
5741	Giardia intestinalis	5699399	0	live	GL50803_0017335	GL50803_0017335, GL50803_17335	Kinase, CMGC SRPK	Kinase, CMGC SRPK		1	NC_051856.1	685734	688442	minus	1		
5741	Giardia intestinalis	5699374	0	live	GL50803_0010193	GL50803_0010193, GL50803_10193	putative WD-repeat membrane protein	putative WD-repeat membrane protein		1	NC_051856.1	719208	722090	minus	1		
5741	Giardia intestinalis	5699358	0	live	GL50803_0087208	GL50803_0087208, GL50803_87208	putative tRNA pseudouridine synthase 10	putative tRNA pseudouridine synthase 10		1	NC_051856.1	758953	760683	plus	1		
